Char	Lexicality	Key	PY	Pho	IPA	Tone	Onset	SyStruct	SyLen	PyLen	SegLen	PhoLen	Dom_POS	Freq_Dom_POS	Percent_Dom_POS	Other_POSes	FreqPM	Homophones	HD	PND	Sub_PND	Add_PND	Del_PND	Neighbors	NF	CC	CS	Btw	Close	Eigen	PY_T	PY_NoT	IPA_T	IPA_NoT
蹒	added	man	man	m a n	man	NA	m	CVN	1	3	3	3	added	0	0	NA	0	瞒, 蛮, 馒, 鳗, 满, 螨, 嫚, 幔, 慢, 曼, 漫, 蔓, 谩	13	46	40	4	2	xu a n, K a n, t a n, m @ n, u a n, m a I, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a N, Zu a n, l a n, m a U, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, m i n, zu a n, ru a n, nu a n, Su a n, m a i, i a n, cu a n, y a n, m a n i, a m a n, m a a n, m a n y, m a, a n	168516.375	0.59	NA	NA	NA	NA	NA	NA	NA	NA
顢	added	man	man	m a n	man	NA	m	CVN	1	3	3	3	added	0	0	NA	0	瞒, 蛮, 馒, 鳗, 满, 螨, 嫚, 幔, 慢, 曼, 漫, 蔓, 谩	13	46	40	4	2	xu a n, K a n, t a n, m @ n, u a n, m a I, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a N, Zu a n, l a n, m a U, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, m i n, zu a n, ru a n, nu a n, Su a n, m a i, i a n, cu a n, y a n, m a n i, a m a n, m a a n, m a n y, m a, a n	168516.375	0.59	NA	NA	NA	NA	NA	NA	NA	NA
颟	added	man	man	m a n	man	NA	m	CVN	1	3	3	3	added	0	0	NA	0	瞒, 蛮, 馒, 鳗, 满, 螨, 嫚, 幔, 慢, 曼, 漫, 蔓, 谩	13	46	40	4	2	xu a n, K a n, t a n, m @ n, u a n, m a I, p a n, Cu a n, T a n, ku a n, s a n, n a n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a N, Zu a n, l a n, m a U, x a n, lu a n, P a n, c a n, C a n, z a n, r a n, Tu a n, Ku a n, m i n, zu a n, ru a n, nu a n, Su a n, m a i, i a n, cu a n, y a n, m a n i, a m a n, m a a n, m a n y, m a, a n	168516.375	0.59	NA	NA	NA	NA	NA	NA	NA	NA
毛儿	added	mar	maor2	m a r	maɹ	NA	m	CVR	1	4	3	3	added	0	0	NA	0	NA	NA	17	16	0	1	m a I, n a r, m a N, m a n, m a U, u a r, m a i, ni a r, p a r, Xi a r, Ku a r, k a r, Ji a r, m i r, t a r, K a r, m a	296746.25	0.44	NA	NA	NA	NA	NA	NA	NA	NA
马儿	added	mar	mar	m a r	maɹ	NA	m	CVR	1	3	3	3	added	0	0	NA	0	NA	NA	17	16	0	1	m a I, n a r, m a N, m a n, m a U, u a r, m a i, ni a r, p a r, Xi a r, Ku a r, k a r, Ji a r, m i r, t a r, K a r, m a	296746.25	0.44	NA	NA	NA	NA	NA	NA	NA	NA
袂	added	meI	mei	m e I	meɪ	NA	m	CVV	1	3	3	3	added	0	0	NA	0	媒, 枚, 梅, 楣, 没, 湄, 煤, 玫, 眉, 莓, 酶, 鎇, 霉, 毎, 每, 渼, 美, 镁, 镅, 妹, 媚, 寐, 抺, 昧, 眛, 魅	26	29	24	4	1	xu e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, x e I, m a I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, Cu e I, ru e I, cu e I, z e I, Ku e I, y m e I, u m e I, m e I y, m e I i, e I	46223.875	0.69	NA	NA	NA	NA	NA	NA	NA	NA
苺	added	meI	mei	m e I	meɪ	NA	m	CVV	1	3	3	3	added	0	0	NA	0	媒, 枚, 梅, 楣, 没, 湄, 煤, 玫, 眉, 莓, 酶, 鎇, 霉, 毎, 每, 渼, 美, 镁, 镅, 妹, 媚, 寐, 抺, 昧, 眛, 魅	26	29	24	4	1	xu e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, x e I, m a I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, Cu e I, ru e I, cu e I, z e I, Ku e I, y m e I, u m e I, m e I y, m e I i, e I	46223.875	0.69	NA	NA	NA	NA	NA	NA	NA	NA
沒	added	meI	mei	m e I	meɪ	NA	m	CVV	1	3	3	3	added	0	0	NA	0	媒, 枚, 梅, 楣, 没, 湄, 煤, 玫, 眉, 莓, 酶, 鎇, 霉, 毎, 每, 渼, 美, 镁, 镅, 妹, 媚, 寐, 抺, 昧, 眛, 魅	26	29	24	4	1	xu e I, tu e I, k e I, t e I, u e I, p e I, zu e I, S e I, x e I, m a I, Su e I, su e I, f e I, l e I, Tu e I, ku e I, n e I, P e I, Zu e I, Cu e I, ru e I, cu e I, z e I, Ku e I, y m e I, u m e I, m e I y, m e I i, e I	46223.875	0.69	NA	NA	NA	NA	NA	NA	NA	NA
彌	added	mi	mi	m i	mi	NA	m	CV	1	2	2	2	added	0	0	NA	0	咪, 弥, 祢, 糜, 袮, 谜, 迷, 醚, 麋, 弭, 眯, 米, 靡, 密, 幂, 汨, 泌, 秘, 糸, 蜜, 觅	21	26	16	9	1	n i, m a, l i, J i, Q i, p i, t i, X i, T i, P i, i i, m u, u i, a i, @ i, y i, m i N, m i n, y m i, m a i, m i y, m i u, m i r, i m i, u m i, i	356450.972222	0.38	NA	NA	NA	NA	NA	NA	NA	NA
谧	added	mi	mi	m i	mi	NA	m	CV	1	2	2	2	added	0	0	NA	0	咪, 弥, 祢, 糜, 袮, 谜, 迷, 醚, 麋, 弭, 眯, 米, 靡, 密, 幂, 汨, 泌, 秘, 糸, 蜜, 觅	21	26	16	9	1	n i, m a, l i, J i, Q i, p i, t i, X i, T i, P i, i i, m u, u i, a i, @ i, y i, m i N, m i n, y m i, m a i, m i y, m i u, m i r, i m i, u m i, i	356450.972222	0.38	NA	NA	NA	NA	NA	NA	NA	NA
猕	added	mi	mi	m i	mi	NA	m	CV	1	2	2	2	added	0	0	NA	0	咪, 弥, 祢, 糜, 袮, 谜, 迷, 醚, 麋, 弭, 眯, 米, 靡, 密, 幂, 汨, 泌, 秘, 糸, 蜜, 觅	21	26	16	9	1	n i, m a, l i, J i, Q i, p i, t i, X i, T i, P i, i i, m u, u i, a i, @ i, y i, m i N, m i n, y m i, m a i, m i y, m i u, m i r, i m i, u m i, i	356450.972222	0.38	NA	NA	NA	NA	NA	NA	NA	NA
祕	added	mi	mi	m i	mi	NA	m	CV	1	2	2	2	added	0	0	NA	0	咪, 弥, 祢, 糜, 袮, 谜, 迷, 醚, 麋, 弭, 眯, 米, 靡, 密, 幂, 汨, 泌, 秘, 糸, 蜜, 觅	21	26	16	9	1	n i, m a, l i, J i, Q i, p i, t i, X i, T i, P i, i i, m u, u i, a i, @ i, y i, m i N, m i n, y m i, m a i, m i y, m i u, m i r, i m i, u m i, i	356450.972222	0.38	NA	NA	NA	NA	NA	NA	NA	NA
謎	added	mi	mi	m i	mi	NA	m	CV	1	2	2	2	added	0	0	NA	0	咪, 弥, 祢, 糜, 袮, 谜, 迷, 醚, 麋, 弭, 眯, 米, 靡, 密, 幂, 汨, 泌, 秘, 糸, 蜜, 觅	21	26	16	9	1	n i, m a, l i, J i, Q i, p i, t i, X i, T i, P i, i i, m u, u i, a i, @ i, y i, m i N, m i n, y m i, m a i, m i y, m i u, m i r, i m i, u m i, i	356450.972222	0.38	NA	NA	NA	NA	NA	NA	NA	NA
腼	added	miEn	mian	mi E n	miɛn	NA	m	CGVN	1	4	4	3	added	0	0	NA	0	棉, 眠, 绵, 免, 冕, 勉, 愐, 缅, 面, 麺	10	19	14	4	1	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, Jy E n, i mi E n, mi E n i, mi E n y, mi E n @, mi E	35094.0357143	0.56	NA	NA	NA	NA	NA	NA	NA	NA
綿	added	miEn	mian	mi E n	miɛn	NA	m	CGVN	1	4	4	3	added	0	0	NA	0	棉, 眠, 绵, 免, 冕, 勉, 愐, 缅, 面, 麺	10	19	14	4	1	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, Jy E n, i mi E n, mi E n i, mi E n y, mi E n @, mi E	35094.0357143	0.56	NA	NA	NA	NA	NA	NA	NA	NA
湎	added	miEn	mian	mi E n	miɛn	NA	m	CGVN	1	4	4	3	added	0	0	NA	0	棉, 眠, 绵, 免, 冕, 勉, 愐, 缅, 面, 麺	10	19	14	4	1	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, Jy E n, i mi E n, mi E n i, mi E n y, mi E n @, mi E	35094.0357143	0.56	NA	NA	NA	NA	NA	NA	NA	NA
娩	added	miEn	mian	mi E n	miɛn	NA	m	CGVN	1	4	4	3	added	0	0	NA	0	棉, 眠, 绵, 免, 冕, 勉, 愐, 缅, 面, 麺	10	19	14	4	1	Qi E n, ti E n, Ji E n, Ti E n, ni E n, Xi E n, y E n, pi E n, li E n, Qy E n, Pi E n, i E n, Xy E n, Jy E n, i mi E n, mi E n i, mi E n y, mi E n @, mi E	35094.0357143	0.56	NA	NA	NA	NA	NA	NA	NA	NA
銘	added	miN	ming	m i N	miŋ	NA	m	CVN	1	4	3	3	added	0	0	NA	0	冥, 名, 明, 暝, 茗, 铭, 鸣, 酩, 命	9	24	15	7	2	T i N, J i N, X i N, Q i N, p i N, l i N, t i N, m a N, m @ N, P i N, m i n, n i N, m i y, m i u, m i r, m i N i, m i N y, u m i N, m i N @, i m i N, @ m i N, y m i N, i N, m i	29859.1761905	0.24	NA	NA	NA	NA	NA	NA	NA	NA
鳴	added	miN	ming	m i N	miŋ	NA	m	CVN	1	4	3	3	added	0	0	NA	0	冥, 名, 明, 暝, 茗, 铭, 鸣, 酩, 命	9	24	15	7	2	T i N, J i N, X i N, Q i N, p i N, l i N, t i N, m a N, m @ N, P i N, m i n, n i N, m i y, m i u, m i r, m i N i, m i N y, u m i N, m i N @, i m i N, @ m i N, y m i N, i N, m i	29859.1761905	0.24	NA	NA	NA	NA	NA	NA	NA	NA
瞑	added	miN	ming	m i N	miŋ	NA	m	CVN	1	4	3	3	added	0	0	NA	0	冥, 名, 明, 暝, 茗, 铭, 鸣, 酩, 命	9	24	15	7	2	T i N, J i N, X i N, Q i N, p i N, l i N, t i N, m a N, m @ N, P i N, m i n, n i N, m i y, m i u, m i r, m i N i, m i N y, u m i N, m i N @, i m i N, @ m i N, y m i N, i N, m i	29859.1761905	0.24	NA	NA	NA	NA	NA	NA	NA	NA
缈	added	miaU	miao	mi a U	miaʊ	NA	m	CGVV	1	4	4	3	added	0	0	NA	0	喵, 描, 瞄, 苗, 杪, 渺, 秒, 藐, 妙, 庙	10	32	28	3	1	x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, Ti a U, z a U, l a U, ti a U, P a U, p a U, S a U, Qi a U, K a U, T a U, C a U, li a U, m a U, c a U, Pi a U, ni a U, n a U, pi a U, r a U, s a U, mi o U, i mi a U, u mi a U, mi a U y, a U	44003.3333333	0.77	NA	NA	NA	NA	NA	NA	NA	NA
鹋	added	miaU	miao	mi a U	miaʊ	NA	m	CGVV	1	4	4	3	added	0	0	NA	0	喵, 描, 瞄, 苗, 杪, 渺, 秒, 藐, 妙, 庙	10	32	28	3	1	x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, Ti a U, z a U, l a U, ti a U, P a U, p a U, S a U, Qi a U, K a U, T a U, C a U, li a U, m a U, c a U, Pi a U, ni a U, n a U, pi a U, r a U, s a U, mi o U, i mi a U, u mi a U, mi a U y, a U	44003.3333333	0.77	NA	NA	NA	NA	NA	NA	NA	NA
皿	added	min	min	m i n	min	NA	m	CVN	1	3	3	3	added	0	0	NA	0	岷, 旻, 民, 珉, 悯, 抿, 敏, 泯, 闵	9	20	15	3	2	m @ n, X i n, J i n, n i n, m i N, m a n, Q i n, P i n, l i n, p i n, y i n, m i y, m i u, u i n, m i r, i m i n, m i n i, y m i n, m i, i n	19281.2333333	0.31	NA	NA	NA	NA	NA	NA	NA	NA
𦺒	added	moU	mou	m o U	moʊ	NA	m	CVV	1	3	3	3	added	0	0	NA	0	哞, 牟, 眸, 缪, 谋, 呣, 某	7	27	24	2	1	i o U, Ji o U, t o U, z o U, S o U, k o U, x o U, T o U, Qi o U, li o U, Z o U, m a U, C o U, Xi o U, K o U, l o U, ti o U, ni o U, r o U, s o U, c o U, f o U, mi o U, P o U, m u o U, y m o U, o U	151837.791667	0.79	NA	NA	NA	NA	NA	NA	NA	NA
䮸	added	mu	mu	m u	mu	NA	m	CV	1	2	2	2	added	0	0	NA	0	亩, 姆, 姥, 拇, 母, 牡, 募, 墓, 幕, 慕, 暮, 木, 沐, 牧, 目, 睦, 穆, 苜	18	26	21	4	1	p u, m a, C u, Z u, S u, f u, t u, l u, K u, r u, m i, z u, k u, T u, x u, s u, P u, i u, n u, c u, u u, m u u, m u y, m i u, i m u, u	84491.75	0.61	NA	NA	NA	NA	NA	NA	NA	NA
𨡭	added	mu	mu	m u	mu	NA	m	CV	1	2	2	2	added	0	0	NA	0	亩, 姆, 姥, 拇, 母, 牡, 募, 墓, 幕, 慕, 暮, 木, 沐, 牧, 目, 睦, 穆, 苜	18	26	21	4	1	p u, m a, C u, Z u, S u, f u, t u, l u, K u, r u, m i, z u, k u, T u, x u, s u, P u, i u, n u, c u, u u, m u u, m u y, m i u, i m u, u	84491.75	0.61	NA	NA	NA	NA	NA	NA	NA	NA
氁	added	mu	mu	m u	mu	NA	m	CV	1	2	2	2	added	0	0	NA	0	亩, 姆, 姥, 拇, 母, 牡, 募, 墓, 幕, 慕, 暮, 木, 沐, 牧, 目, 睦, 穆, 苜	18	26	21	4	1	p u, m a, C u, Z u, S u, f u, t u, l u, K u, r u, m i, z u, k u, T u, x u, s u, P u, i u, n u, c u, u u, m u u, m u y, m i u, i m u, u	84491.75	0.61	NA	NA	NA	NA	NA	NA	NA	NA
毪	added	mu	mu	m u	mu	NA	m	CV	1	2	2	2	added	0	0	NA	0	亩, 姆, 姥, 拇, 母, 牡, 募, 墓, 幕, 慕, 暮, 木, 沐, 牧, 目, 睦, 穆, 苜	18	26	21	4	1	p u, m a, C u, Z u, S u, f u, t u, l u, K u, r u, m i, z u, k u, T u, x u, s u, P u, i u, n u, c u, u u, m u u, m u y, m i u, i m u, u	84491.75	0.61	NA	NA	NA	NA	NA	NA	NA	NA
䱯	added	mu	mu	m u	mu	NA	m	CV	1	2	2	2	added	0	0	NA	0	亩, 姆, 姥, 拇, 母, 牡, 募, 墓, 幕, 慕, 暮, 木, 沐, 牧, 目, 睦, 穆, 苜	18	26	21	4	1	p u, m a, C u, Z u, S u, f u, t u, l u, K u, r u, m i, z u, k u, T u, x u, s u, P u, i u, n u, c u, u u, m u u, m u y, m i u, i m u, u	84491.75	0.61	NA	NA	NA	NA	NA	NA	NA	NA
模	added	mu	mu	m u	mu	NA	m	CV	1	2	2	2	added	0	0	NA	0	亩, 姆, 姥, 拇, 母, 牡, 募, 墓, 幕, 慕, 暮, 木, 沐, 牧, 目, 睦, 穆, 苜	18	26	21	4	1	p u, m a, C u, Z u, S u, f u, t u, l u, K u, r u, m i, z u, k u, T u, x u, s u, P u, i u, n u, c u, u u, m u u, m u y, m i u, i m u, u	84491.75	0.61	NA	NA	NA	NA	NA	NA	NA	NA
么	added	muo	muo	mu o	muo	NA	m	CGV	1	3	3	2	added	0	0	NA	0	模, 摸, 摩, 摹, 磨, 蘑, 谟, 馍, 魔, 抹, 寞, 末, 殁, 沫, 漠, 脉, 膜, 茉, 莫, 貘, 陌, 墨, 默	23	18	15	3	0	u o, Su o, xu o, ku o, tu o, cu o, su o, lu o, Tu o, pu o, Pu o, ru o, nu o, Cu o, Ku o, @ mu o, mu o i, mu o y	157085.066667	0.69	NA	NA	NA	NA	NA	NA	NA	NA
蓦	added	muo	mo	mu o	muo	NA	m	CGV	1	2	3	2	added	0	0	NA	0	模, 摸, 摩, 摹, 磨, 蘑, 谟, 馍, 魔, 抹, 寞, 末, 殁, 沫, 漠, 脉, 膜, 茉, 莫, 貘, 陌, 墨, 默	23	18	15	3	0	u o, Su o, xu o, ku o, tu o, cu o, su o, lu o, Tu o, pu o, Pu o, ru o, nu o, Cu o, Ku o, @ mu o, mu o i, mu o y	157085.066667	0.69	NA	NA	NA	NA	NA	NA	NA	NA
哪	added	n@	ne	n @	nə	NA	n	CV	1	2	2	2	added	0	0	NA	0	呢, 讷	2	21	18	2	1	t @, n i, l @, Z @, n a, k @, K @, C @, x @, n y, S @, r @, T @, s @, z @, c @, n u, y @, n @ N, n @ n, @	386169.888889	0.53	NA	NA	NA	NA	NA	NA	NA	NA
㲌	added	n@N	neng	n @ N	nəŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	能	1	25	22	2	1	t @ N, Z @ N, C @ N, S @ N, n o N, f @ N, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, n i N, K @ N, n @ n, n a N, k @ N, u @ N, s @ N, u n @ N, i n @ N, n @	84349.0454545	0.53	NA	NA	NA	NA	NA	NA	NA	NA
螚	added	n@N	neng	n @ N	nəŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	能	1	25	22	2	1	t @ N, Z @ N, C @ N, S @ N, n o N, f @ N, r @ N, m @ N, z @ N, P @ N, T @ N, l @ N, c @ N, x @ N, p @ N, n i N, K @ N, n @ n, n a N, k @ N, u @ N, s @ N, u n @ N, i n @ N, n @	84349.0454545	0.53	NA	NA	NA	NA	NA	NA	NA	NA
捺	added	na	na	n a	na	NA	n	CV	1	2	2	2	added	0	0	NA	0	哪, 拿, 镎, 嗱, 吶, 呐, 纳, 那, 钠	9	38	32	5	1	n i, T a, p a, m a, t a, n @, Xi a, xu a, Ji a, S a, l a, i a, C a, u a, f a, Zu a, n y, P a, x a, ku a, z a, K a, Z a, s a, Su a, c a, Ku a, n u, Qi a, a a, k a, ti a, n a r, n a n, n a U, n a I, n a N, a	240767.1125	0.6	NA	NA	NA	NA	NA	NA	NA	NA
腉	added	naI	nai	n a I	naɪ	NA	n	CVV	1	3	3	3	added	0	0	NA	0	乃, 奶, 氖, 迺, 奈, 柰, 耐, 萘	8	32	27	3	2	z a I, l a I, T a I, Ku a I, t a I, c a I, k a I, x a I, K a I, m a I, n a r, P a I, n a n, xu a I, p a I, n e I, ku a I, u a I, Su a I, n a U, s a I, C a I, Z a I, S a I, Zu a I, Cu a I, n a N, u n a I, @ n a I, n i a I, n a, a I	184972.703704	0.53	NA	NA	NA	NA	NA	NA	NA	NA
齉	added	naN	nang	n a N	naŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	囔, 囊	2	39	37	0	2	Xi a N, n @ N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, n a r, f a N, C a N, Qi a N, n a n, u a N, n o N, k a N, Zu a N, m a N, Cu a N, T a N, i a N, Su a N, c a N, ku a N, n a U, l a N, Ku a N, xu a N, P a N, ni a N, n a I, z a N, K a N, n i N, s a N, x a N, n a, a N	156535.310811	0.65	NA	NA	NA	NA	NA	NA	NA	NA
攮	added	naN	nang	n a N	naŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	囔, 囊	2	39	37	0	2	Xi a N, n @ N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, n a r, f a N, C a N, Qi a N, n a n, u a N, n o N, k a N, Zu a N, m a N, Cu a N, T a N, i a N, Su a N, c a N, ku a N, n a U, l a N, Ku a N, xu a N, P a N, ni a N, n a I, z a N, K a N, n i N, s a N, x a N, n a, a N	156535.310811	0.65	NA	NA	NA	NA	NA	NA	NA	NA
灢	added	naN	nang	n a N	naŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	囔, 囊	2	39	37	0	2	Xi a N, n @ N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, n a r, f a N, C a N, Qi a N, n a n, u a N, n o N, k a N, Zu a N, m a N, Cu a N, T a N, i a N, Su a N, c a N, ku a N, n a U, l a N, Ku a N, xu a N, P a N, ni a N, n a I, z a N, K a N, n i N, s a N, x a N, n a, a N	156535.310811	0.65	NA	NA	NA	NA	NA	NA	NA	NA
曩	added	naN	nang	n a N	naŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	囔, 囊	2	39	37	0	2	Xi a N, n @ N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, n a r, f a N, C a N, Qi a N, n a n, u a N, n o N, k a N, Zu a N, m a N, Cu a N, T a N, i a N, Su a N, c a N, ku a N, n a U, l a N, Ku a N, xu a N, P a N, ni a N, n a I, z a N, K a N, n i N, s a N, x a N, n a, a N	156535.310811	0.65	NA	NA	NA	NA	NA	NA	NA	NA
儾	added	naN	nang	n a N	naŋ	NA	n	CVN	1	4	3	3	added	0	0	NA	0	囔, 囊	2	39	37	0	2	Xi a N, n @ N, r a N, S a N, li a N, p a N, Ji a N, t a N, Z a N, n a r, f a N, C a N, Qi a N, n a n, u a N, n o N, k a N, Zu a N, m a N, Cu a N, T a N, i a N, Su a N, c a N, ku a N, n a U, l a N, Ku a N, xu a N, P a N, ni a N, n a I, z a N, K a N, n i N, s a N, x a N, n a, a N	156535.310811	0.65	NA	NA	NA	NA	NA	NA	NA	NA
鬧	added	naU	nao	n a U	naʊ	NA	n	CVV	1	3	3	3	added	0	0	NA	0	孬, 呶, 挠, 恼, 瑙, 脑, 淖, 闹	8	33	31	0	2	x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, n a r, Ti a U, z a U, l a U, ti a U, n a n, P a U, p a U, S a U, Qi a U, K a U, T a U, C a U, li a U, m a U, c a U, mi a U, Pi a U, ni a U, pi a U, n a I, r a U, s a U, n a N, n a, a U	165706.419355	0.73	NA	NA	NA	NA	NA	NA	NA	NA
蛲	added	naU	nao	n a U	naʊ	NA	n	CVV	1	3	3	3	added	0	0	NA	0	孬, 呶, 挠, 恼, 瑙, 脑, 淖, 闹	8	33	31	0	2	x a U, i a U, t a U, Z a U, Ji a U, Xi a U, k a U, n a r, Ti a U, z a U, l a U, ti a U, n a n, P a U, p a U, S a U, Qi a U, K a U, T a U, C a U, li a U, m a U, c a U, mi a U, Pi a U, ni a U, pi a U, n a I, r a U, s a U, n a N, n a, a U	165706.419355	0.73	NA	NA	NA	NA	NA	NA	NA	NA
䕼	added	nan	nan	n a n	nan	NA	n	CVN	1	3	3	3	added	0	0	NA	0	囡, 南, 喃, 楠, 男, 难, 萳, 蝻, 赧	9	47	40	5	2	xu a n, K a n, t a n, u a n, n a r, p a n, Cu a n, T a n, ku a n, s a n, n i n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, n a U, P a n, c a n, n a I, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, n @ n, cu a n, n a N, y a n, n a n i, i n a n, y n a n, n a n y, a n a n, n a, a n	146761.8	0.57	NA	NA	NA	NA	NA	NA	NA	NA
婻	added	nan	nan	n a n	nan	NA	n	CVN	1	3	3	3	added	0	0	NA	0	囡, 南, 喃, 楠, 男, 难, 萳, 蝻, 赧	9	47	40	5	2	xu a n, K a n, t a n, u a n, n a r, p a n, Cu a n, T a n, ku a n, s a n, n i n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, n a U, P a n, c a n, n a I, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, n @ n, cu a n, n a N, y a n, n a n i, i n a n, y n a n, n a n y, a n a n, n a, a n	146761.8	0.57	NA	NA	NA	NA	NA	NA	NA	NA
妠	added	nan	nan	n a n	nan	NA	n	CVN	1	3	3	3	added	0	0	NA	0	囡, 南, 喃, 楠, 男, 难, 萳, 蝻, 赧	9	47	40	5	2	xu a n, K a n, t a n, u a n, n a r, p a n, Cu a n, T a n, ku a n, s a n, n i n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, n a U, P a n, c a n, n a I, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, n @ n, cu a n, n a N, y a n, n a n i, i n a n, y n a n, n a n y, a n a n, n a, a n	146761.8	0.57	NA	NA	NA	NA	NA	NA	NA	NA
諵	added	nan	nan	n a n	nan	NA	n	CVN	1	3	3	3	added	0	0	NA	0	囡, 南, 喃, 楠, 男, 难, 萳, 蝻, 赧	9	47	40	5	2	xu a n, K a n, t a n, u a n, n a r, p a n, Cu a n, T a n, ku a n, s a n, n i n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, n a U, P a n, c a n, n a I, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, n @ n, cu a n, n a N, y a n, n a n i, i n a n, y n a n, n a n y, a n a n, n a, a n	146761.8	0.57	NA	NA	NA	NA	NA	NA	NA	NA
𩅠	added	nan	nan	n a n	nan	NA	n	CVN	1	3	3	3	added	0	0	NA	0	囡, 南, 喃, 楠, 男, 难, 萳, 蝻, 赧	9	47	40	5	2	xu a n, K a n, t a n, u a n, n a r, p a n, Cu a n, T a n, ku a n, s a n, n i n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, n a U, P a n, c a n, n a I, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, n @ n, cu a n, n a N, y a n, n a n i, i n a n, y n a n, n a n y, a n a n, n a, a n	146761.8	0.57	NA	NA	NA	NA	NA	NA	NA	NA
㬮	added	nan	nan	n a n	nan	NA	n	CVN	1	3	3	3	added	0	0	NA	0	囡, 南, 喃, 楠, 男, 难, 萳, 蝻, 赧	9	47	40	5	2	xu a n, K a n, t a n, u a n, n a r, p a n, Cu a n, T a n, ku a n, s a n, n i n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, n a U, P a n, c a n, n a I, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, n @ n, cu a n, n a N, y a n, n a n i, i n a n, y n a n, n a n y, a n a n, n a, a n	146761.8	0.57	NA	NA	NA	NA	NA	NA	NA	NA
䶲	added	nan	nan	n a n	nan	NA	n	CVN	1	3	3	3	added	0	0	NA	0	囡, 南, 喃, 楠, 男, 难, 萳, 蝻, 赧	9	47	40	5	2	xu a n, K a n, t a n, u a n, n a r, p a n, Cu a n, T a n, ku a n, s a n, n i n, k a n, Z a n, su a n, f a n, tu a n, S a n, m a n, Zu a n, l a n, x a n, lu a n, n a U, P a n, c a n, n a I, C a n, z a n, r a n, Tu a n, Ku a n, zu a n, ru a n, nu a n, Su a n, i a n, n @ n, cu a n, n a N, y a n, n a n i, i n a n, y n a n, n a n y, a n a n, n a, a n	146761.8	0.57	NA	NA	NA	NA	NA	NA	NA	NA
